TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
184096;9.79;-1.47;-0.75;-1.65;-0.08;-26.10
184201;9.89;-1.06;-0.82;-1.63;-0.32;-25.99
184305;9.96;-0.59;-0.67;-1.53;-0.34;-26.30
184410;9.92;-0.14;-0.72;-1.65;-0.49;-26.18
184514;9.96;0.29;-0.72;-1.53;-0.43;-26.34
184620;9.93;0.75;-0.69;-1.53;-0.27;-26.10
184724;9.89;1.20;-0.75;-1.48;-0.22;-26.10
184828;9.81;1.63;-0.60;-1.72;-0.26;-26.32
184933;9.81;2.09;-0.63;-1.70;-0.22;-26.14
185037;9.79;2.57;-0.65;-1.55;-0.14;-26.21
185142;9.65;2.95;-0.74;-1.69;-0.53;-26.05
185246;9.43;3.41;-0.67;-1.65;-0.34;-26.10
185351;9.27;3.81;-0.73;-1.57;-0.27;-26.07
185455;9.10;4.24;-0.82;-1.75;-0.35;-26.33
185560;8.85;4.62;-0.73;-1.63;-0.22;-26.33
185664;8.60;5.01;-0.80;-1.57;-0.04;-26.05
185768;8.45;5.35;-0.78;-1.47;-0.28;-25.79
185874;8.22;5.78;-0.74;-1.57;-0.33;-26.30
185978;7.96;6.12;-0.73;-1.79;-0.34;-26.30
186083;7.68;6.50;-0.73;-1.69;-0.28;-26.24
186187;7.44;6.83;-0.71;-1.51;-0.20;-26.08
186292;7.07;7.19;-0.87;-1.55;-0.14;-26.19
186396;6.73;7.47;-0.81;-1.60;-0.44;-26.21
186501;6.35;7.72;-0.82;-1.59;-0.14;-26.28
186605;6.02;7.98;-0.86;-1.52;-0.32;-25.89
186710;5.64;8.31;-0.84;-1.75;-0.25;-26.13
186814;5.26;8.52;-0.86;-1.78;-0.39;-26.25
186918;4.91;8.78;-0.94;-1.69;-0.34;-26.08
187023;4.55;8.98;-0.94;-1.36;-0.37;-26.11
187128;4.07;9.16;-0.85;-1.63;-0.31;-26.08
187233;3.59;9.33;-0.95;-1.63;-0.20;-26.03
187337;3.32;9.50;-0.91;-1.44;-0.32;-26.04
187442;2.88;9.64;-0.79;-1.63;-0.37;-26.18
187546;2.34;9.76;-0.97;-1.56;-0.24;-26.14
187651;1.99;9.76;-0.93;-1.56;-0.18;-26.28
187755;1.54;9.87;-0.97;-1.48;-0.26;-26.06
187859;1.10;9.94;-0.89;-1.59;-0.19;-26.36
187964;0.64;9.97;-0.96;-1.55;0.00;-26.06
188068;0.17;9.96;-0.93;-1.59;-0.47;-26.14
188173;-0.28;9.99;-0.95;-1.54;-0.45;-25.83
188277;-0.75;9.95;-1.08;-1.56;-0.19;-26.18
188382;-1.14;9.86;-1.07;-1.60;-0.36;-26.15
188487;-1.66;9.86;-1.02;-1.68;-0.12;-26.18
188592;-2.09;9.73;-1.10;-1.82;-0.44;-25.99
188696;-2.52;9.65;-1.07;-1.73;-0.34;-26.00
188801;-2.96;9.54;-0.99;-1.47;-0.48;-26.31
188905;-3.42;9.37;-1.07;-1.62;-0.40;-26.25
189009;-3.78;9.16;-1.04;-1.66;-0.32;-25.86
189114;-4.17;9.05;-1.00;-1.55;-0.26;-26.23
189218;-4.60;8.82;-1.01;-1.59;-0.30;-26.21
189323;-4.91;8.58;-1.04;-1.44;-0.23;-26.06
189427;-5.23;8.36;-1.09;-1.31;-0.11;-25.86
189532;-5.64;8.14;-1.11;-1.69;-0.27;-25.37
189637;-5.98;7.81;-1.13;-1.52;-0.19;-26.66
189742;-6.42;7.52;-1.15;-1.53;-0.18;-26.16
189846;-6.66;7.20;-1.19;-1.49;-0.10;-25.93
189950;-6.99;6.92;-1.13;-1.71;-0.29;-26.17
190055;-7.29;6.60;-1.19;-1.60;-0.16;-26.08
190159;-7.59;6.19;-1.01;-1.59;-0.40;-26.17
190264;-7.83;5.89;-1.12;-1.59;-0.18;-26.30
190368;-8.14;5.55;-1.09;-1.69;-0.52;-26.32
190473;-8.45;5.21;-1.16;-1.58;-0.24;-26.18
190577;-8.51;4.74;-1.12;-1.59;-0.19;-26.05
190682;-8.78;4.40;-1.08;-1.63;-0.18;-26.25
190787;-9.10;3.95;-1.13;-1.78;-0.03;-26.41
190892;-9.16;3.51;-1.16;-1.56;-0.31;-26.20
190996;-9.37;3.11;-1.21;-1.70;-0.29;-25.99
191100;-9.25;2.66;-1.15;-1.72;-0.37;-26.15
191205;-9.55;2.21;-1.10;-1.68;-0.24;-26.36
191309;-9.66;1.80;-1.19;-1.50;-0.26;-26.53
191414;-9.73;1.29;-1.19;-1.50;-0.28;-25.93
191518;-9.57;0.90;-1.19;-1.71;-0.27;-26.03
191623;-9.79;0.46;-1.18;-1.64;-0.08;-26.17
191727;-9.76;-0.06;-1.14;-1.69;-0.12;-26.13
191832;-9.69;-0.45;-1.16;-1.72;-0.24;-26.17
191937;-9.71;-0.93;-1.23;-1.59;-0.34;-26.25
192041;-9.58;-1.32;-1.07;-1.79;-0.40;-26.32
192146;-9.52;-1.75;-1.09;-1.43;-0.24;-26.12
192250;-9.41;-2.19;-1.11;-1.53;-0.30;-26.07
192355;-9.23;-2.70;-0.97;-1.61;-0.34;-26.08
192459;-9.18;-3.13;-1.13;-1.57;-0.19;-26.28
192564;-9.05;-3.42;-1.02;-1.65;-0.26;-26.18
192668;-8.80;-3.89;-1.10;-1.37;-0.37;-26.08
192773;-8.60;-4.34;-1.02;-1.47;-0.29;-26.32
192877;-8.37;-4.74;-1.06;-1.50;-0.30;-26.25
192982;-8.09;-5.05;-1.12;-1.48;-0.27;-25.99
193087;-7.95;-5.44;-1.11;-1.70;-0.10;-26.21
193191;-7.70;-5.82;-1.12;-1.56;-0.41;-26.31
193296;-7.48;-6.15;-0.97;-1.68;-0.22;-26.24
193400;-7.09;-6.54;-1.04;-1.59;-0.28;-25.87
193505;-6.70;-6.83;-1.04;-1.46;-0.20;-26.21
193609;-6.41;-7.12;-0.98;-1.63;-0.34;-26.16
193714;-6.11;-7.41;-0.97;-1.59;-0.35;-26.14
193818;-5.75;-7.74;-0.97;-1.47;-0.23;-26.09
193923;-5.28;-7.99;-1.13;-1.50;-0.32;-26.08
194027;-5.00;-8.20;-0.91;-1.50;-0.28;-26.37
194132;-4.58;-8.41;-0.96;-1.46;-0.18;-26.16
194237;-4.28;-8.63;-0.93;-1.60;-0.14;-25.90
194341;-3.85;-8.76;-0.95;-1.54;-0.08;-26.18
194446;-3.37;-8.96;-0.96;-1.60;-0.34;-26.18
194550;-2.99;-9.14;-0.85;-1.61;-0.27;-26.08
194655;-2.49;-9.29;-0.85;-1.65;-0.29;-26.32
194759;-2.03;-9.34;-0.83;-1.55;-0.16;-25.98
194864;-1.66;-9.48;-0.81;-1.56;-0.30;-26.15
194968;-1.33;-9.53;-0.86;-1.79;-0.41;-25.92
195073;-0.86;-9.61;-0.86;-1.58;-0.26;-26.15
195177;-0.32;-9.62;-0.75;-1.65;-0.23;-26.16
195282;0.10;-9.61;-0.87;-1.68;-0.29;-26.12
195387;0.57;-9.60;-0.80;-1.55;-0.32;-25.97
195491;1.08;-9.61;-0.82;-1.48;-0.24;-26.19
195596;1.43;-9.54;-0.74;-1.71;-0.32;-26.22
195700;1.87;-9.48;-0.86;-1.68;-0.37;-26.37
195805;2.35;-9.40;-0.77;-1.51;-0.44;-26.25
195909;2.69;-9.26;-0.82;-1.66;-0.25;-26.25
196014;3.21;-9.19;-0.69;-1.62;-0.24;-26.36
196118;3.59;-8.97;-0.75;-1.55;-0.26;-26.15
196222;4.02;-8.82;-0.74;-1.49;-0.41;-26.08
196327;4.54;-8.54;-0.76;-1.58;-0.47;-26.08
196432;4.80;-8.43;-0.73;-1.56;-0.10;-26.19
196537;5.32;-8.27;-0.76;-1.53;-0.19;-26.24
196641;5.64;-7.90;-0.75;-1.67;-0.21;-26.16
196746;6.05;-7.75;-0.65;-1.66;-0.19;-25.98
196850;6.35;-7.40;-0.65;-1.63;-0.37;-26.15
196955;6.69;-7.15;-0.80;-1.71;-0.22;-26.21
197059;7.14;-6.83;-0.66;-1.58;-0.26;-26.08
197164;7.34;-6.54;-0.75;-1.65;-0.32;-26.02
197268;7.59;-6.15;-0.66;-1.74;-0.21;-26.24
197372;7.92;-5.87;-0.72;-1.71;-0.13;-26.21
197477;8.24;-5.48;-0.52;-1.53;-0.27;-25.92
197582;8.45;-5.11;-0.73;-1.58;-0.11;-26.12
197687;8.66;-4.68;-0.59;-1.85;-0.18;-26.25
197791;8.89;-4.31;-0.66;-1.62;-0.08;-26.06
197896;9.13;-3.88;-0.63;-1.60;-0.34;-26.21
198000;9.28;-3.51;-0.67;-1.39;-0.43;-26.12
198105;9.39;-3.08;-0.63;-1.63;-0.14;-26.34
198209;9.48;-2.66;-0.63;-1.54;-0.43;-26.00
198313;9.68;-2.21;-0.58;-1.48;-0.29;-26.15
198418;9.68;-1.81;-0.58;-1.66;-0.43;-26.30
198522;9.85;-1.30;-0.73;-1.59;-0.30;-26.25
198627;9.86;-0.90;-0.82;-1.71;-0.37;-25.98
198731;9.96;-0.46;-0.62;-1.62;-0.27;-25.82
198837;10.03;-0.05;-0.66;-1.66;-0.18;-26.18
198941;9.89;0.43;-0.70;-1.69;-0.25;-26.28
199046;9.94;0.91;-0.70;-1.74;-0.18;-26.05
199150;9.84;1.31;-0.72;-1.59;-0.27;-26.18
199255;9.78;1.84;-0.68;-1.73;-0.03;-26.26
199359;9.72;2.25;-0.67;-1.66;-0.31;-26.14
199463;9.62;2.67;-0.76;-1.50;-0.41;-26.23
199568;9.54;3.10;-0.70;-1.59;-0.23;-26.28
199672;9.39;3.57;-0.70;-1.52;-0.37;-26.24
199777;9.19;3.93;-0.70;-1.54;-0.24;-25.96
199881;9.06;4.40;-0.69;-1.62;-0.12;-26.14
199986;8.82;4.72;-0.79;-1.58;-0.32;-26.15
200091;8.60;5.16;-0.78;-1.56;-0.15;-26.27
200196;8.26;5.52;-0.68;-1.51;-0.54;-26.23
200300;8.09;5.92;-0.77;-1.63;-0.18;-26.08
200404;7.89;6.21;-0.80;-1.54;-0.30;-26.21
200509;7.80;6.55;-0.85;-1.66;-0.20;-22.77
200613;7.55;6.78;-0.81;-1.81;-0.17;-18.10
200718;7.46;6.95;-0.70;-1.91;0.18;-13.40
200822;7.08;7.12;-0.55;-2.09;-0.04;-8.83
200927;6.92;7.24;-0.79;-2.20;-0.12;-4.17
201031;6.90;7.19;-0.83;-2.04;0.24;-1.02
201136;6.96;7.26;-0.77;-2.16;-0.03;-0.87
201240;6.96;7.18;-0.79;-2.04;0.09;-1.06
201345;6.95;7.19;-0.81;-2.29;0.11;-0.93
201449;6.94;7.18;-0.83;-2.24;0.05;-0.95
201553;6.93;7.23;-0.78;-2.30;0.11;-1.05
201658;6.99;7.21;-0.85;-2.23;0.02;-1.11
201762;6.96;7.18;-0.85;-2.24;0.14;-1.04
201867;6.99;7.19;-0.80;-2.27;-0.11;-0.94
201971;6.95;7.17;-0.81;-2.16;-0.02;-1.17
202076;6.94;7.21;-0.74;-2.29;0.05;-1.11
202180;6.96;7.23;-0.81;-2.18;-0.08;-1.07
202285;6.95;7.20;-0.84;-2.13;-0.07;-1.05
202390;6.96;7.22;-0.83;-2.25;0.03;-1.05
202494;6.96;7.20;-0.80;-2.05;-0.08;-1.05
202599;6.97;7.20;-0.79;-2.23;-0.03;-1.07
202703;6.94;7.23;-0.86;-2.08;-0.07;-1.03
202808;6.96;7.19;-0.85;-2.17;0.21;-1.11
202912;7.03;7.16;-0.80;-2.22;0.07;-1.00
203017;7.00;7.19;-0.81;-2.13;-0.03;-0.98
203121;6.93;7.13;-0.80;-2.31;-0.09;-1.05
203226;6.99;7.22;-0.75;-2.32;-0.05;-1.09
203330;6.96;7.18;-0.79;-2.20;-0.02;-1.04
203435;7.01;7.18;-0.83;-2.05;0.04;-1.16
203539;6.98;7.18;-0.76;-2.25;0.18;-1.08
203643;6.94;7.19;-0.81;-2.22;0.05;-0.99
203748;6.95;7.21;-0.87;-2.13;0.17;-0.79
203852;6.92;7.23;-0.82;-2.19;-0.05;-0.91
203957;6.93;7.36;-0.15;-1.97;-1.97;-1.97
204061;6.97;7.23;-0.75;-2.20;0.18;-1.05
204166;6.92;7.21;-0.77;-2.04;0.03;-0.96
204270;6.93;7.17;-0.76;-2.14;-0.02;-0.99
204375;0.00;0.00;0.00;0.00;0.00;0.00
204479;6.92;7.18;-0.90;-2.18;-0.01;-0.96
204583;6.96;7.19;-0.80;-2.11;-0.05;-1.07
204688;6.91;7.19;-0.81;-2.11;0.08;-1.01
204792;6.97;7.20;-0.82;-2.14;-0.08;-1.05
204897;6.93;7.16;-0.79;-2.13;0.00;-0.98
205001;6.91;7.17;-0.79;-2.11;-0.03;-0.85
205106;6.94;7.22;-0.81;-2.24;0.08;-1.03
205210;6.94;7.20;-0.76;-2.26;-0.21;-1.04
205315;6.95;7.22;-0.86;-2.17;-0.15;-1.07
205419;6.92;7.18;-0.85;-2.17;-0.02;-0.91
205523;6.95;7.18;-0.83;-2.14;-0.05;-1.07
205628;7.00;7.14;-0.82;-2.20;-0.04;-0.92
205732;6.98;7.24;-0.79;-2.19;-0.07;-0.98
205837;6.97;7.23;-0.74;-2.20;-0.06;-1.07
205941;6.96;7.21;-0.78;-2.19;-0.18;-1.21
206046;6.93;7.22;-0.78;-1.91;-0.05;-1.05
206150;6.92;7.18;-0.77;-1.94;0.05;-1.17
206255;6.95;7.16;-0.77;-2.11;0.02;-1.04
206359;6.95;7.19;-0.86;-2.28;0.12;-0.95
206464;6.96;7.19;-0.74;-2.27;-0.05;-0.97
206568;6.97;7.18;-0.78;-2.18;0.18;-0.86
206672;6.98;7.16;-0.82;-2.28;0.18;-1.07
206777;7.02;7.20;-0.82;-2.14;-0.04;-1.07
206881;7.01;7.21;-0.85;-2.30;-0.11;-1.14
206986;6.97;7.19;-0.80;-2.23;-0.15;-1.07
207090;6.98;7.19;-0.77;-2.29;-0.05;-1.06
207195;6.98;7.20;-0.81;-2.25;0.05;-1.11
207299;6.96;7.20;-0.86;-2.17;-0.14;-1.05
207404;6.91;7.16;-0.82;-1.95;0.17;-1.08
207508;6.98;7.20;-0.85;-2.20;0.15;-1.19
207612;7.02;7.15;-0.76;-2.20;-0.14;-1.05
207717;6.98;7.22;-0.77;-2.10;-0.02;-0.96
207821;6.94;7.17;-0.86;-2.08;0.03;-1.05
207926;6.94;7.24;-0.84;-2.26;-0.01;-1.02
208030;6.99;7.17;-0.85;-2.20;0.02;-0.99
208135;6.95;7.19;-0.83;-2.00;0.04;-1.09
208239;6.93;7.17;-0.82;-2.11;-0.15;-0.95
208344;6.90;7.23;-0.76;-2.24;0.08;-1.06
208448;6.94;7.19;-0.80;-2.15;0.05;-1.19
208552;6.99;7.21;-0.83;-2.11;0.13;-1.10
208657;6.96;7.18;-0.74;-2.26;0.05;-1.05
208761;6.93;7.18;-0.86;-2.07;0.01;-1.11
208866;6.97;7.25;-0.78;-2.32;0.14;-1.05
208970;7.02;7.19;-0.85;-2.20;-0.11;-1.00
209075;6.94;7.19;-0.75;-2.13;-0.11;-1.14
209180;7.00;7.21;-0.80;-2.13;0.02;-1.14
209285;6.94;7.22;-0.79;-2.24;-0.04;-1.00
209389;7.02;7.15;-0.89;-2.05;-0.05;-1.21
209494;6.94;7.20;-0.76;-2.18;0.06;-1.05
209598;6.90;7.16;-0.90;-2.22;-0.02;-1.05
209702;6.96;7.22;-0.83;-2.23;-0.09;-1.05
209807;6.92;7.22;-0.84;-2.16;0.01;-1.03
209911;6.98;7.22;-0.77;-2.24;0.17;-0.97
210016;6.96;7.21;-0.75;-2.37;0.00;-1.01
210120;7.02;7.18;-0.79;-2.26;0.08;-0.97
210225;6.94;7.16;-0.81;-2.14;-0.11;-1.10
210329;6.92;7.17;-0.81;-2.22;-0.03;-0.89
210434;6.93;7.25;-0.77;-2.00;0.10;-1.22
210538;6.98;7.18;-0.83;-2.24;0.04;-1.00
210642;6.78;7.20;-0.81;-2.06;0.11;-2.78
210747;6.82;7.29;-0.77;-2.07;-0.02;-7.88
210851;6.71;7.40;-0.83;-1.84;-0.17;-12.83
210956;6.42;7.60;-0.81;-1.67;-0.11;-17.62
211060;6.18;7.79;-0.80;-1.69;-0.38;-22.54
211165;5.87;8.09;-0.86;-1.56;-0.24;-27.12
211269;5.42;8.43;-0.68;-1.45;-0.21;-31.69
211374;5.03;8.70;-0.91;-1.49;-0.42;-31.33
211478;4.65;8.88;-0.96;-1.43;-0.21;-31.05
211582;4.20;9.10;-0.92;-1.34;-0.34;-31.20
211687;3.57;9.36;-0.87;-1.56;-0.19;-31.36
211792;3.17;9.50;-0.90;-1.47;-0.26;-31.11
211897;2.68;9.64;-0.99;-1.32;-0.39;-30.99
212001;2.06;9.81;-0.96;-1.59;-0.08;-31.20
212106;1.64;9.96;-1.01;-1.44;-0.43;-31.34
212210;1.03;9.91;-0.89;-1.51;-0.28;-31.20
212315;0.51;10.05;-0.96;-1.40;-0.46;-31.05
212419;-0.07;10.06;-0.84;-1.50;-0.43;-31.35
212524;-0.68;9.96;-1.00;-1.40;-0.31;-31.06
212628;-1.15;9.95;-1.09;-1.53;-0.21;-31.14
212732;-1.66;9.90;-1.05;-1.46;-0.34;-31.08
212837;-2.19;9.76;-1.10;-1.59;-0.34;-30.88
212941;-2.65;9.51;-0.93;-1.58;-0.11;-31.03
213047;-3.13;9.44;-1.04;-1.40;-0.46;-31.11
213151;-3.68;9.28;-1.02;-1.41;-0.21;-31.07
213256;-4.14;9.04;-1.16;-1.48;-0.46;-31.24
213360;-4.62;8.81;-1.11;-1.25;-0.17;-31.39
213465;-5.16;8.50;-1.11;-1.57;-0.31;-31.11
213569;-5.62;8.16;-1.05;-1.29;-0.41;-31.12
213673;-6.02;7.86;-1.03;-1.53;-0.30;-30.85
213778;-6.53;7.49;-1.03;-1.40;-0.41;-30.22
213882;-6.85;7.17;-1.02;-1.24;-0.15;-30.78
213987;-7.10;6.79;-1.17;-1.47;-0.23;-31.17
214092;-7.49;6.44;-1.11;-1.54;-0.31;-31.30
214197;-7.85;5.98;-1.02;-1.49;-0.18;-31.48
214301;-8.18;5.55;-1.16;-1.47;-0.30;-31.24
214406;-8.49;5.02;-1.19;-1.40;-0.38;-31.39
214510;-8.75;4.61;-1.15;-1.53;-0.31;-31.17
214615;-8.81;4.10;-1.18;-1.50;-0.43;-31.18
214719;-9.10;3.57;-1.15;-1.48;-0.24;-31.15
214823;-9.31;3.12;-1.10;-1.38;-0.31;-30.85
214928;-9.47;2.54;-1.22;-1.51;-0.29;-31.20
215032;-9.61;2.01;-1.19;-1.40;-0.08;-31.20
215137;-9.68;1.50;-1.10;-1.35;-0.27;-31.28
215242;-9.70;1.01;-1.13;-1.49;-0.43;-31.53
215347;-9.75;0.46;-1.15;-1.54;-0.13;-31.31
215451;-9.76;-0.07;-1.15;-1.52;-0.41;-31.35
215556;-9.70;-0.69;-1.13;-1.39;-0.37;-31.27
215660;-9.67;-1.18;-1.17;-1.50;-0.33;-31.04
215764;-9.44;-1.73;-1.05;-1.41;-0.29;-30.96
215869;-9.40;-2.29;-1.09;-1.39;-0.28;-31.20
215973;-9.33;-2.74;-1.08;-1.27;-0.31;-31.17
216078;-9.05;-3.23;-1.12;-1.39;-0.27;-31.43
216182;-8.91;-3.78;-1.15;-1.30;-0.27;-31.18
216287;-8.67;-4.28;-1.15;-1.46;-0.33;-31.17
216392;-8.40;-4.69;-1.07;-1.51;-0.24;-31.23
216497;-8.15;-5.20;-1.00;-1.47;-0.27;-31.12
216601;-7.84;-5.61;-1.06;-1.55;-0.27;-31.02
216706;-7.53;-6.06;-1.02;-1.43;-0.14;-31.14
216810;-7.16;-6.33;-1.00;-1.44;-0.33;-30.81
216914;-6.73;-6.81;-0.97;-1.46;-0.45;-31.23
217019;-6.37;-7.25;-1.03;-1.40;-0.44;-31.46
217123;-5.98;-7.58;-1.03;-1.43;-0.34;-31.34
217228;-5.59;-7.87;-0.84;-1.51;-0.37;-31.42
217332;-5.12;-8.14;-0.99;-1.49;-0.23;-31.26
217438;-4.62;-8.41;-0.89;-1.53;-0.34;-31.01
217542;-4.12;-8.62;-0.87;-1.43;-0.37;-31.11
217647;-3.59;-8.88;-0.89;-1.60;-0.33;-31.12
217751;-3.07;-9.10;-0.84;-1.33;-0.47;-31.17
217856;-2.59;-9.22;-0.95;-1.39;-0.28;-31.12
217960;-2.07;-9.37;-0.88;-1.39;-0.40;-31.22
218064;-1.56;-9.45;-0.85;-1.34;-0.31;-31.34
218169;-1.05;-9.53;-0.80;-1.46;-0.29;-31.27
218273;-0.50;-9.57;-0.86;-1.49;-0.46;-31.08
218378;0.06;-9.63;-0.83;-1.51;-0.46;-31.11
218482;0.56;-9.61;-0.85;-1.33;-0.14;-31.07
218588;1.13;-9.58;-0.86;-1.55;-0.36;-31.18
218692;1.61;-9.51;-0.82;-1.69;-0.43;-31.40
218797;2.27;-9.42;-0.74;-1.41;-0.33;-31.52
218901;2.72;-9.27;-0.76;-1.38;-0.30;-31.33
219005;3.30;-9.09;-0.76;-1.46;-0.27;-31.08
219110;3.83;-8.97;-0.77;-1.29;-0.29;-31.28
219214;4.23;-8.73;-0.73;-1.49;-0.27;-31.22
219319;4.71;-8.46;-0.72;-1.45;-0.19;-31.27
219423;5.19;-8.24;-0.62;-1.64;-0.33;-31.21
219528;5.64;-7.91;-0.79;-1.44;-0.39;-31.17
219632;6.20;-0.00;-0.00;-0.01;-0.01;-0.01
219737;6.51;-7.27;-0.78;-1.56;-0.44;-31.33
219842;6.90;-6.96;-0.69;-1.52;-0.37;-31.29
219947;7.23;-6.50;-0.68;-1.59;-0.49;-31.17
220051;7.60;-6.15;-0.64;-1.45;-0.11;-31.28
220155;7.97;-5.67;-0.78;-1.49;-0.48;-31.17
220260;8.36;-5.24;-0.60;-1.35;-0.40;-31.07
220364;8.59;-4.78;-0.74;-1.45;-0.35;-31.19
220469;8.90;-4.36;-0.65;-1.49;-0.28;-30.88
220573;9.19;-3.80;-0.68;-1.47;-0.27;-31.19
220678;9.26;-3.37;-0.61;-1.43;-0.43;-31.32
220782;9.52;-2.86;-0.69;-1.57;-0.27;-31.15
220887;9.57;-2.37;-0.66;-1.36;-0.50;-31.56
220992;9.67;-1.78;-0.64;-1.62;-0.47;-31.01
221096;9.78;-1.30;-0.60;-1.65;-0.45;-31.19
221201;9.96;-0.73;-0.68;-1.51;-0.27;-31.10
221305;9.92;-0.24;-0.57;-1.39;-0.32;-30.96
221410;9.99;0.34;-0.65;-1.42;-0.33;-31.01
221514;9.99;0.90;-0.64;-1.66;-0.34;-30.95
221619;9.90;1.44;-0.72;-1.63;-0.40;-31.01
221723;9.78;1.87;-0.69;-1.41;-0.25;-31.14
221828;9.69;2.45;-0.74;-1.48;-0.24;-31.09
221932;9.56;3.02;-0.74;-1.54;-0.19;-31.14
222036;9.34;3.49;-0.71;-1.49;-0.31;-31.20
222141;9.16;3.99;-0.66;-1.45;-0.27;-30.85
222245;9.01;4.46;-0.64;-1.57;-0.27;-31.30
222350;0.00;0.00;0.00;0.00;0.00;0.00
222454;8.56;5.38;-0.75;-1.44;-0.43;-30.98
222559;8.12;5.84;-0.73;-1.55;-0.37;-31.27
222663;7.80;6.34;-0.70;-1.40;-0.34;-31.38
222769;7.42;6.68;-0.86;-1.45;-0.34;-31.26
222873;7.02;7.05;-0.72;-1.46;-0.30;-31.23
222978;6.57;7.52;-0.80;-1.55;-0.30;-31.08
223082;6.32;7.84;-0.76;-1.39;-0.21;-31.30
223186;5.81;8.13;-0.75;-1.42;-0.33;-30.97
223291;5.44;8.46;-0.86;-1.57;-0.43;-30.86
223395;5.05;8.75;-0.89;-1.48;-0.43;-31.31
223500;4.57;8.94;-0.77;-1.39;-0.18;-31.03
223604;4.11;9.24;-0.90;-1.47;-0.27;-31.18
223709;3.58;9.38;-0.82;-1.37;-0.13;-31.46
223813;3.09;9.57;-0.81;-1.53;-0.40;-31.07
223918;2.51;9.70;-0.94;-1.41;-0.40;-31.29
224023;1.97;9.89;-0.97;-1.41;-0.21;-31.14
224128;1.51;9.97;-0.92;-1.42;-0.24;-30.91
224232;0.93;9.96;-0.94;-1.43;-0.21;-31.23
224336;0.34;10.03;-0.95;-1.62;-0.34;-31.23
224441;-0.09;9.98;-1.01;-1.46;-0.54;-31.36
224545;-0.60;9.94;-1.14;-1.48;-0.51;-31.35
224650;-1.28;9.88;-0.99;-1.40;-0.37;-31.43
224754;-1.73;9.87;-1.02;-1.49;-0.37;-31.27
224859;-2.38;9.71;-1.07;-1.38;-0.45;-30.98
224963;-2.81;9.54;-1.06;-1.50;-0.37;-30.94
225068;-3.32;9.41;-1.03;-1.59;-0.32;-31.25
225173;-3.79;9.16;-1.09;-1.46;-0.34;-31.03
225277;-4.37;8.98;-1.10;-1.56;-0.26;-31.01
225382;-4.77;8.73;-1.07;-1.45;-0.24;-31.27
225486;-5.27;8.45;-1.06;-1.30;-0.43;-30.91
225591;-5.63;8.12;-1.03;-1.34;-0.08;-31.00
225695;-6.19;7.84;-1.15;-1.61;-0.28;-30.37
225800;-6.43;7.42;-1.18;-1.40;-0.51;-30.63
225904;-6.82;7.09;-1.01;-1.46;-0.40;-31.09
226009;-7.22;6.67;-1.09;-1.61;-0.26;-31.32
226113;-7.63;6.29;-1.14;-1.40;-0.29;-31.15
226217;-7.92;5.84;-1.22;-1.50;-0.39;-31.27
226322;-8.25;5.42;-1.14;-1.46;-0.05;-31.19
226427;-8.46;4.89;-1.11;-1.43;-0.44;-31.38
226532;-8.76;4.49;-1.13;-1.33;-0.23;-31.29
226636;-9.02;3.97;-1.10;-1.34;-0.37;-31.33
226741;-9.19;3.50;-1.15;-1.43;-0.34;-31.30
226845;-9.45;2.95;-1.12;-1.48;-0.25;-31.09
226950;-9.37;2.42;-1.11;-1.31;-0.24;-30.88
227054;-9.59;1.90;-1.21;-1.48;-0.37;-31.07
227159;-9.61;1.37;-1.20;-1.41;-0.37;-31.03
227263;-9.63;0.84;-1.11;-1.41;-0.07;-31.19
227367;-9.77;0.30;-1.10;-1.56;-0.37;-31.34
227472;-9.72;-0.25;-1.04;-1.44;-0.15;-31.18
227577;-9.69;-0.78;-1.03;-1.44;-0.57;-31.39
227682;-9.63;-1.34;-1.09;-1.46;-0.38;-31.33
227786;-9.54;-1.87;-1.05;-1.46;-0.26;-30.91
227891;-9.40;-2.35;-1.08;-1.52;-0.28;-31.07
227995;-9.23;-2.85;-1.19;-1.32;-0.25;-31.07
228100;-9.06;-3.37;-1.15;-1.39;-0.43;-31.19
228204;-8.84;-3.86;-1.11;-1.50;-0.40;-31.35
228308;-8.61;-4.34;-1.11;-1.42;-0.27;-31.32
228413;-8.36;-4.85;-1.02;-1.52;-0.34;-31.34
228517;-8.13;-5.25;-1.09;-1.38;-0.30;-31.21
228623;-7.85;-5.70;-1.05;-1.40;-0.18;-31.01
228727;-7.42;-6.16;-1.13;-1.41;-0.42;-31.19
228832;-7.01;-6.54;-0.96;-1.44;-0.13;-30.99
228936;-6.60;-6.91;-0.92;-1.56;-0.47;-31.13
229041;-6.23;-7.27;-1.08;-1.43;-0.55;-31.20
229145;-5.86;-7.59;-0.96;-1.53;-0.35;-31.29
229250;-5.42;-7.94;-0.91;-1.43;-0.37;-31.30
229354;-4.94;-8.24;-0.95;-1.60;-0.13;-31.34
229458;-4.49;-8.48;-0.98;-1.47;-0.50;-31.20
229563;-4.02;-8.72;-0.92;-1.46;-0.38;-31.11
229668;-3.55;-8.92;-0.93;-1.24;-0.40;-31.09
229773;-3.08;-9.12;-0.96;-1.40;-0.34;-31.28
229877;-2.45;-9.26;-0.86;-1.38;-0.29;-31.13
229982;-2.05;-9.40;-0.82;-1.50;-0.34;-31.21
230086;-1.44;-9.49;-0.90;-1.50;-0.36;-31.30
