TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
286904;-0.09;0.22;9.06;-2.22;-0.06;-1.15
287008;-0.04;0.19;9.01;-2.20;0.08;-1.00
287113;-0.11;0.17;9.10;-2.11;0.14;-1.17
287217;-0.10;0.20;9.08;-2.21;0.10;-1.07
287322;-0.10;0.22;9.15;-2.14;-0.11;-1.08
287426;-0.09;0.20;9.09;-2.04;-0.05;-1.14
287531;-0.11;0.16;9.02;-2.31;-0.02;-1.18
287635;-0.09;0.18;9.14;-2.20;0.02;-1.08
287739;0.03;0.24;9.05;-2.11;0.11;-1.14
287844;-0.08;0.20;9.05;-2.25;-0.10;-1.10
287948;-0.10;0.23;9.02;-2.17;-0.03;-1.06
288053;-0.07;0.17;9.04;-2.26;-0.02;-1.16
288157;-0.09;0.22;9.13;-2.21;-0.11;-1.17
288262;-0.02;0.23;9.06;-2.20;-0.12;-1.01
288366;-0.13;0.18;9.10;-2.17;0.14;-1.27
288471;-0.09;0.17;9.02;-2.36;0.19;-1.11
288575;-0.07;0.15;9.05;-2.27;0.23;-1.08
288679;-0.08;0.14;9.12;-2.16;-0.02;-1.32
288784;-0.01;0.21;9.09;-2.09;0.08;-1.08
288888;-0.03;0.20;9.15;-2.21;0.11;-1.26
288993;-0.09;0.13;9.08;-2.11;-0.05;-1.12
289097;-0.09;0.25;9.07;-2.26;0.06;-1.10
289202;-0.05;0.22;9.06;-2.17;-0.05;-1.18
289306;-0.07;0.19;9.13;-2.20;0.03;-1.16
289411;-0.06;0.21;9.09;-2.09;0.06;-1.12
289515;-0.10;0.20;9.12;-2.27;0.05;-1.05
289619;-0.07;0.15;9.15;-2.25;0.13;-1.18
289724;-0.05;0.15;9.09;-2.12;-0.06;-0.99
289828;-0.09;0.23;9.17;-2.06;0.03;-1.12
289933;-0.05;0.14;9.08;-2.20;0.01;-1.09
290037;-0.06;0.21;9.11;-2.20;0.03;-1.08
290142;-0.12;0.28;9.01;-2.11;-0.01;-1.16
290246;-0.05;0.18;9.09;-2.11;0.09;-1.14
2
