GPST;latitude(deg);longitude(deg);height(m);Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio
2019-04-15 08:28:13.000;53.545068427;10.002893061; 72.8392;2;5;0.2340;0.1223;0.2873;0.1667;0.1151;0.1284;13.00; 1.1
2019-04-15 08:28:14.000;53.545090761;10.002842783; 81.1655;2;4;0.2357;0.1264;0.2976;0.1646;0.1030;0.1376;14.00; 1.0
2019-04-15 08:28:15.000;53.545091379;10.002836471; 80.1939;2;4;0.2250;0.1188;0.2761;0.1613;0.1088;0.1183;0.00; 1.0
2019-04-15 08:28:16.000;53.545087979;10.002825397; 79.8623;2;4;0.2244;0.1185;0.2734;0.1609;0.1083;0.1184;1.00; 1.1
2019-04-15 08:28:17.000;53.545090671;10.002817719; 80.5189;2;4;0.2239;0.1183;0.2710;0.1604;0.1077;0.1187;2.00; 1.0
2019-04-15 08:28:18.000;53.545084278;10.002808303; 79.4490;2;4;0.2235;0.1181;0.2688;0.1601;0.1071;0.1192;3.00; 1.1
2019-04-15 08:28:19.000;53.545088368;10.002801950; 79.3092;2;4;0.2232;0.1181;0.2670;0.1597;0.1064;0.1199;4.00; 1.0
2019-04-15 08:28:20.000;53.545100899;10.002801852; 79.3268;2;4;0.2231;0.1181;0.2655;0.1594;0.1057;0.1208;5.00; 1.0
2019-04-15 08:28:21.000;53.545108644;10.002800311; 79.0309;2;4;0.2230;0.1182;0.2643;0.1591;0.1049;0.1219;6.00; 1.0
2019-04-15 08:28:29.000;53.545547027;10.003084564; 66.2071;2;4;0.2317;0.1244;0.2786;0.1618;0.1002;0.1384;14.00; 1.0
2019-04-15 08:28:30.000;53.545557322;10.003083156; 65.6817;2;4;0.2206;0.1167;0.2561;0.1583;0.1061;0.1189;0.00; 1.0
2019-04-15 08:28:31.000;53.545563369;10.003081272; 64.7428;2;4;0.2201;0.1164;0.2540;0.1579;0.1056;0.1190;1.00; 1.0
2019-04-15 08:28:32.000;53.545562666;10.003066665; 64.2164;2;4;0.2196;0.1162;0.2522;0.1575;0.1051;0.1192;2.00; 1.0
2019-04-15 08:28:33.000;53.545563928;10.003051818; 64.3630;2;4;0.2193;0.1161;0.2507;0.1572;0.1046;0.1197;3.00; 1.0
2019-04-15 08:28:34.000;53.545561280;10.003036053; 64.3279;2;4;0.2191;0.1161;0.2495;0.1569;0.1040;0.1203;4.00; 1.0
2019-04-15 08:28:35.000;53.545562570;10.003022578; 63.9231;2;4;0.2190;0.1161;0.2486;0.1566;0.1033;0.1212;5.00; 1.0
2019-04-15 08:28:36.000;53.545562263;10.003004887; 63.8782;2;4;0.2191;0.1163;0.2479;0.1564;0.1026;0.1222;6.00; 1.0
2019-04-15 08:28:37.000;53.545552786;10.002979906; 64.1308;2;4;0.2192;0.1165;0.2475;0.1562;0.1018;0.1235;7.00; 1.0
2019-04-15 08:28:39.000;53.545857658;10.002124331;148.3011;2;4;0.6854;0.8905;1.4440;-0.7427;-1.1165;0.9699;9.00; 1.0
2019-04-15 08:28:42.000;53.545754756;10.002119702;139.3071;2;4;3.5579;1.0024;4.9538;-1.7370;-2.0958;4.1883;12.00; 1.0
2019-04-15 08:28:43.000;53.545765107;10.002093928;142.8258;2;4;2.5909;0.7885;3.6353;-1.3069;-1.5873;3.0587;13.00; 1.0
2019-04-15 08:28:44.000;53.545852560;10.001995205;171.6770;2;4;2.2591;0.8430;4.1599;-1.2446;-1.7968;2.8827;14.00; 2.6
2019-04-15 08:28:45.000;53.545850598;10.001977407;173.2902;2;4;1.9202;0.6522;3.1026;-1.0010;-1.3382;2.2722;0.00; 1.5
2019-04-15 08:28:46.000;53.545684574;10.002040477;145.7876;2;4;1.6306;0.5405;2.3617;-0.8308;-1.0460;1.8197;1.00; 1.1
2019-04-15 08:28:47.000;53.545606870;10.002057363;135.6412;2;4;1.4701;0.4850;2.0115;-0.7466;-0.9083;1.5960;2.00; 1.0
2019-04-15 08:28:48.000;53.545556171;10.002062642;130.2796;2;4;1.3580;0.4481;1.7937;-0.6909;-0.8219;1.4509;3.00; 1.1
2019-04-15 08:28:49.000;53.545515182;10.002071239;126.0994;2;4;1.4103;0.9404;2.0879;-0.9665;-1.2902;1.6113;4.00; 1.0
2019-04-15 08:28:50.000;53.545480889;10.002068326;123.7716;2;4;1.2832;0.7003;1.7609;-0.7980;-1.0081;1.4102;5.00; 1.0
2019-04-15 08:28:51.000;53.545452756;10.002064169;122.0966;2;4;1.2043;0.5927;1.5922;-0.7179;-0.8787;1.2998;6.00; 1.0
2019-04-15 08:28:52.000;53.545441919;10.002051293;121.9961;2;4;1.1436;0.5276;1.4769;-0.6657;-0.7981;1.2207;7.00; 1.0
2019-04-15 08:28:53.000;53.545429215;10.002040589;121.7525;2;4;1.0935;0.4825;1.3890;-0.6269;-0.7404;1.1583;8.00; 1.0
2019-04-15 08:28:54.000;53.545428837;10.002023528;124.5606;2;4;1.0591;0.4499;1.3388;-0.5998;-0.7018;1.1208;9.00; 1.0
2019-04-15 08:28:55.000;53.545433396;10.002003937;127.5240;2;4;1.0287;0.4243;1.2963;-0.5773;-0.6708;1.0883;10.00; 1.0
2019-04-15 08:28:56.000;53.545443104;10.001981116;130.9589;2;4;1.0013;0.4033;1.2595;-0.5580;-0.6450;1.0595;11.00; 1.1
2019-04-15 08:28:57.000;53.545445797;10.001963240;133.6880;2;4;0.9766;0.3858;1.2269;-0.5412;-0.6229;1.0336;12.00; 1.0
2019-04-15 08:29:37.000;53.545661682;10.001130723;306.2592;5;3;8.3900;2.6568;6.9910;-4.6253;-4.0521;7.2971;7.00; 0.0
2019-04-15 08:29:38.000;53.545702854;10.001107493;311.0419;5;3;7.8946;2.4935;6.3212;-4.3432;-3.8204;6.8425;8.00; 0.0
2019-04-15 08:29:39.000;53.545711049;10.001080589;314.1943;5;3;7.4797;2.3620;5.9051;-4.1073;-3.6227;6.4731;9.00; 0.0
2019-04-15 08:29:40.000;53.545713766;10.001057097;316.8484;5;3;7.1249;2.2508;5.5852;-3.9055;-3.4527;6.1599;10.00; 0.0
2019-04-15 08:29:41.000;53.545711161;10.001032768;319.0564;5;3;6.8168;2.1548;5.3214;-3.7300;-3.3048;5.8889;11.00; 0.0
2019-04-15 08:29:42.000;53.545697871;10.000996704;321.6672;2;4;6.3428;2.0127;4.9470;-3.4536;-3.0775;5.4689;12.00; 1.1
2019-04-15 08:29:43.000;53.545702376;10.000975265;323.9981;2;4;5.9221;1.8685;4.6383;-3.2615;-2.8802;5.1406;13.00; 1.0
2019-04-15 08:29:44.000;53.545704964;10.000955155;326.0629;2;4;5.5857;1.7590;4.3831;-3.0882;-2.7199;4.8615;14.00; 1.1
2019-04-15 08:29:45.000;53.545708694;10.000935869;328.2463;2;4;5.3027;1.6682;4.1655;-2.9376;-2.5844;4.6224;0.00; 1.0
2019-04-15 08:29:46.000;53.545710649;10.000917518;330.0351;2;4;5.0596;1.5909;3.9788;-2.8062;-2.4678;4.4156;1.00; 1.0
2019-04-15 08:29:47.000;53.545713849;10.000900253;332.2012;2;4;4.8472;1.5236;3.8156;-2.6906;-2.3659;4.2343;2.00; 1.5
2019-04-15 08:29:48.000;53.545716454;10.000883713;334.0240;2;4;4.6596;1.4643;3.6715;-2.5880;-2.2758;4.0737;3.00; 1.4
2019-04-15 08:29:49.000;53.545721240;10.000863346;336.2101;2;4;4.4922;1.4115;3.5429;-2.4962;-2.1955;3.9302;4.00; 1.0
2019-04-15 08:29:52.000;53.546043007;10.000645470;367.0684;2;4;12.2701;3.8300;9.5993;-6.8481;-6.0497;10.8330;7.00; 1.0
2019-04-15 08:29:53.000;53.546098659;10.000598446;374.0960;2;4;10.3553;3.2335;8.1148;-5.7788;-5.1072;9.1450;8.00; 1.0
2019-04-15 08:29:54.000;53.546132454;10.000561961;379.2287;2;4;9.1272;2.8509;7.1638;-5.0932;-4.5031;8.0631;9.00; 1.2
2019-04-15 08:29:55.000;53.546155717;10.000531523;383.4258;2;4;8.2544;2.5790;6.4885;-4.6058;-4.0739;7.2945;10.00; 1.0
2019-04-15 08:29:56.000;53.546170379;10.000504921;386.8950;2;4;7.5931;2.3729;5.9774;-4.2367;-3.7490;6.7125;11.00; 1.1
2019-04-15 08:29:57.000;53.546177659;10.000482078;389.5161;2;4;7.0699;2.2099;5.5734;-3.9446;-3.4921;6.2523;12.00; 1.0
2019-04-15 08:29:58.000;53.546183873;10.000459160;392.2179;1;4;0.1129;0.0390;0.1644;-0.0608;-0.0747;0.1311;13.00;15.9
2019-04-15 08:30:14.000;53.545909066;10.000302991;380.9137;2;4;9.3687;2.9267;7.4449;-5.2310;-4.6559;8.3347;14.00; 1.0
2019-04-15 08:30:15.000;53.545935400;10.000266406;387.0971;2;4;8.1860;2.5582;6.5151;-4.5705;-4.0697;7.2849;0.00; 1.0
2019-04-15 08:30:16.000;53.545949719;10.000235691;392.2214;2;4;7.3609;2.3013;5.8676;-4.1098;-3.6609;6.5529;1.00; 1.0
2019-04-15 08:30:17.000;53.545957454;10.000207469;396.6684;2;4;6.7433;2.1089;5.3833;-3.7649;-3.3551;6.0051;2.00; 1.0
2019-04-15 08:30:18.000;53.545962321;10.000180341;400.7524;2;4;6.2585;1.9579;5.0036;-3.4942;-3.1152;5.5754;3.00; 1.0
2019-04-15 08:30:19.000;53.545966928;10.000152536;404.7440;2;4;5.8648;1.8353;4.6955;-3.2744;-2.9204;5.2266;4.00; 1.0
2019-04-15 08:30:20.000;53.545967803;10.000127714;408.2769;2;4;5.5370;1.7332;4.4392;-3.0913;-2.7583;4.9363;5.00; 1.0
2019-04-15 08:30:21.000;53.545967756;10.000105583;411.6804;2;4;5.2583;1.6464;4.2215;-2.9357;-2.6206;4.6897;6.00; 1.0
2019-04-15 08:30:22.000;53.545966548;10.000084371;414.9145;2;4;5.0177;1.5715;4.0337;-2.8014;-2.5018;4.4768;7.00; 1.0
2019-04-15 08:30:23.000;53.545965170;10.000062239;417.9953;2;4;4.8073;1.5059;3.8695;-2.6839;-2.3979;4.2907;8.00; 1.0
2019-04-15 08:30:24.000;53.545964874;10.000041785;421.1647;2;4;4.6211;1.4479;3.7245;-2.5800;-2.3060;4.1262;9.00; 1.0
2019-04-15 08:30:25.000;53.545934002;10.000041804;421.3203;2;4;9.5135;2.9731;7.6288;-5.3152;-4.7548;8.5086;10.00; 1.0
2019-04-15 08:30:26.000;53.545971734;10.000011484;427.3021;2;4;8.3925;2.6235;6.7388;-4.6888;-4.1962;7.5087;11.00; 1.0
2019-04-15 08:30:27.000;53.545998030; 9.999989234;432.2799;2;4;7.5921;2.3739;6.1041;-4.2416;-3.7976;6.7950;12.00; 1.1
2019-04-15 08:30:28.000;53.546015412; 9.999969351;436.4392;2;4;6.9837;2.1842;5.6223;-3.9017;-3.4947;6.2528;13.00; 1.0
2019-04-15 08:30:29.000;53.546028420; 9.999954049;440.1233;2;4;6.5012;2.0338;5.2405;-3.6321;-3.2546;5.8230;14.00; 1.0
2019-04-15 08:30:30.000;53.546039431; 9.999940312;443.4854;2;4;6.1060;1.9105;4.9271;-3.4114;-3.0579;5.4710;0.00; 1.0
2019-04-15 08:30:31.000;53.546049479; 9.999930383;446.7751;2;4;5.7750;1.8073;4.6656;-3.2265;-2.8934;5.1764;1.00; 1.0
2019-04-15 08:30:32.000;53.546058745; 9.999921895;449.9971;2;4;5.4923;1.7192;4.4425;-3.0685;-2.7529;4.9249;2.00; 1.0
2019-04-15 08:30:57.000;53.546274003; 9.999570414;646.2076;5;0;17.8268;5.6140;14.8825;-9.9591;-9.0154;16.1207;12.00; 0.0
2019-04-15 08:31:48.000;53.546987544; 9.998861330;961.6036;5;0;17.5589;5.5403;15.3263;-9.8177;-9.0901;16.2444;3.00; 0.0
2019-04-15 08:31:56.000;53.544949664;10.000912682; 80.3064;2;4;0.8623;0.3524;2.3382;-0.4769;-0.8016;0.8380;11.00; 1.0
2019-04-15 08:31:57.000;53.544940037;10.000918925; 78.9034;2;4;0.6204;0.2598;1.6711;-0.3361;-0.5668;0.6026;12.00; 1.0
2019-04-15 08:31:58.000;53.544934660;10.000923540; 77.4411;2;4;0.5107;0.2187;1.3712;-0.2717;-0.4604;0.4969;13.00; 1.0
2019-04-15 08:31:59.000;53.544934473;10.000923676; 77.7668;2;4;0.4449;0.1942;1.1917;-0.2326;-0.3964;0.4337;14.00; 1.0
2019-04-15 08:32:00.000;53.544934925;10.000923766; 78.0358;2;4;0.3992;0.1770;1.0677;-0.2058;-0.3524;0.3902;0.00; 1.0
2019-04-15 08:32:01.000;53.544936068;10.000923372; 78.5353;2;4;0.3656;0.1646;0.9767;-0.1859;-0.3198;0.3582;1.00; 1.0
2019-04-15 08:32:02.000;53.544938273;10.000921808; 79.3700;2;4;0.3395;0.1548;0.9059;-0.1703;-0.2944;0.3333;2.00; 1.0
2019-04-15 08:32:03.000;53.544939086;10.000922046; 79.5993;2;4;0.3184;0.1469;0.8488;-0.1577;-0.2740;0.3133;3.00; 1.0
2019-04-15 08:32:04.000;53.544940734;10.000921168; 80.3654;2;4;0.3009;0.1403;0.8015;-0.1473;-0.2570;0.2966;4.00; 1.0
